Data_No,Differential_pressure,Flow_rate,Time,Dust_feed,Dust
3,100.4593,55.8023313637883,27.2,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,103.7145,55.8122713569416,27.3,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,103.7145,56.5673615935835,27.4,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,105.0709,56.1898164752626,27.5,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,106.156,55.8619444578613,27.6,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,112.3951,56.2394895761823,27.7,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,113.7514,56.2692961232188,27.8,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,113.7514,55.9215575519342,27.9,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,113.2993,56.1202633880364,28,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,112.4855,55.9314975450875,28.1,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,115.0174,56.3785823182115,28.2,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,115.0174,56.1302033811896,28.3,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,112.4855,56.1699364889561,28.4,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,111.8526,55.9513640989707,28.5,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,112.4855,55.9911106391604,28.6,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,116.8258,56.3785823182115,28.7,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,119.9906,56.219623022299,28.8,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,122.5224,56.0904568409999,28.9,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,123.7883,56.1699364889561,29,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,125.6872,55.8917510048978,29.1,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,126.9531,55.7625982560218,29.2,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,128.7616,55.9215575519342,29.3,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,128.7616,56.1103368273063,29.4,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,131.9264,56.1302033811896,29.5,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,130.7509,56.0507237332334,29.6,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,130.1179,55.971230652854,29.7,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,130.6604,56.1003968341531,29.8,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,131.9264,56.279236116372,29.9,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,132.4689,56.4183288584011,30,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,135.7241,55.901690998051,30.1,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,136.99,56.0805302802699,30.2,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,136.99,55.8619444578613,30.3,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,138.3464,55.9613040921239,30.4,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,138.2559,56.1997430359926,30.5,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,136.99,55.9215575519342,30.6,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,142.1441,56.1798764821093,30.7,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,144.043,55.6135655208394,30.8,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,145.6706,56.1798764821093,30.9,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,147.8407,56.1500699350728,31,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,149.1066,56.2394895761823,31.1,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,152.181,55.7625982560218,31.2,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,155.9787,56.1600099282261,31.3,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,157.2447,56.1401433743428,31.4,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,159.7765,55.9414241058175,31.5,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,159.7765,56.1401433743428,31.6,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,159.0531,56.3189692241385,31.7,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,159.1435,56.1401433743428,31.8,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,157.8776,55.8222113500948,31.9,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,159.1435,55.842077903978,32,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,159.7765,55.9911106391604,32.1,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,161.0424,55.971230652854,32.2,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,164.2072,55.901690998051,32.3,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,168.0049,56.0209171861969,32.4,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,167.9145,56.1997430359926,32.5,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,167.9145,55.8321379108248,32.6,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,167.9145,55.9613040921239,32.7,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,168.0953,55.9911106391604,32.8,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,169.1804,56.0705902871166,32.9,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,172.9781,56.2692961232188,33,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,174.2441,56.2494295693355,33.1,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,174.2441,56.0010371998905,33.2,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,174.2441,55.8718844510145,33.3,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,171.0793,56.1500699350728,33.4,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,174.2441,56.0010371998905,33.5,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,174.877,55.9215575519342,33.6,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,179.3077,55.7129117226789,33.7,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,181.1162,55.9513640989707,33.8,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,183.1055,56.1401433743428,33.9,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,184.3714,56.1798764821093,34,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,182.3821,56.0606502939634,34.1,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,179.3077,56.2991026702552,34.2,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,182.4725,56.2295495830291,34.3,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,185.0043,55.8520178971313,34.4,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,191.786,55.8023313637883,34.5,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,203.1792,55.901690998051,34.6,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,201.4612,55.8818244441677,34.7,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,203.2697,55.8917510048978,34.8,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,204.4452,56.1302033811896,34.9,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,208.2429,55.901690998051,35,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,212.8545,55.8023313637883,35.1,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,217.5564,56.3289092172917,35.2,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,221.535,56.1798764821093,35.3,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,223.1626,55.7824648099051,35.4,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,223.1626,55.6334320747227,35.5,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,225.0615,55.9513640989707,35.6,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,228.4071,56.0209171861969,35.7,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,229.4922,55.7625982560218,35.8,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,225.0615,55.9414241058175,35.9,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,228.2263,55.7824648099051,36,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,229.4922,56.1202633880364,36.1,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,230.1252,55.8222113500948,36.2,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,231.9336,55.593685534533,36.3,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,233.9229,56.0308437469269,36.4,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,235.0984,56.0109771930437,36.5,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,232.024,56.0010371998905,36.6,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,235.1888,55.9513640989707,36.7,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,236.4547,56.1500699350728,36.8,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,235.1888,55.7029851619489,36.9,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,236.4547,56.0010371998905,37,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,241.4279,56.4580753985908,37.1,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,246.1299,56.3785823182115,37.2,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,250.1989,56.2096830291458,37.3,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,253.3637,56.1401433743428,37.4,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,255.2626,56.1500699350728,37.5,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,256.4381,56.279236116372,37.6,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,256.5285,56.0705902871166,37.7,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,256.7094,55.8917510048978,37.8,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,258.4274,56.0606502939634,37.9,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,260.2358,56.0904568409999,38,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,260.3262,55.9116309912042,38.1,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,259.7837,55.901690998051,38.2,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,256.5285,56.0507237332334,38.3,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,253.3637,56.4878819456273,38.4,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,256.4381,56.8157405306054,38.5,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,260.2358,56.2991026702552,38.6,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,262.1347,56.3984488720947,38.7,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,263.491,56.3686557574814,38.8,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,265.2995,56.279236116372,38.9,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,268.4643,56.1997430359926,39,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,267.2888,55.3850531377008,39.1,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,268.5547,55.6533120610291,39.2,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,272.262,55.9613040921239,39.3,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,271.6291,56.1103368273063,39.4,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,269.0972,55.901690998051,39.5,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,267.2888,55.9116309912042,39.6,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,268.4643,56.5673615935835,39.7,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,266.6558,56.1302033811896,39.8,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,271.6291,56.2096830291458,39.9,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,276.6927,56.5276150533938,40,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,276.6927,56.3984488720947,40.1,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,279.0437,56.0109771930437,40.2,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,281.2138,56.2096830291458,40.3,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,282.2989,56.2593561300655,40.4,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,290.4369,56.1798764821093,40.5,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,289.804,56.5375550465471,40.6,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,289.4423,56.348775771175,40.7,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,291.0699,56.5176750602406,40.8,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,292.3358,56.3686557574814,40.9,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,294.2346,56.1401433743428,41,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,298.6654,56.0209171861969,41.1,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,298.6654,56.1003968341531,41.2,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,301.1972,55.9513640989707,41.3,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,299.2983,56.2394895761823,41.4,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,302.3727,55.8718844510145,41.5,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,304.9949,56.5872281474668,41.6,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,308.1597,56.2295495830291,41.7,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,308.7927,56.0805302802699,41.8,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,301.1972,56.3686557574814,41.9,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,304.9949,56.0904568409999,42,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,293.6017,55.8222113500948,42.1,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,289.0806,55.7924048030583,42.2,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,297.3994,56.0109771930437,42.3,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,300.5642,55.9811706460072,42.4,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,301.1068,55.6632386217592,42.5,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,301.1972,56.1500699350728,42.6,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,301.1068,56.2394895761823,42.7,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,306.8938,55.8619444578613,42.8,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,319.9146,56.0308437469269,42.9,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,325.0687,56.4481354054376,43,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,332.0313,56.2394895761823,43.1,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,337.0045,56.5474816072771,43.2,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,340.1693,56.4083888652479,43.3,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,343.967,55.5340858728832,43.4,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,337.0045,55.5539524267665,43.5,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,342.0681,55.7526582628686,43.6,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,345.2329,56.2991026702552,43.7,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,347.1318,56.4083888652479,43.8,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,345.8659,56.219623022299,43.9,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,349.0307,56.3388492104449,44,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,347.7647,56.0507237332334,44.1,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,352.1955,56.0308437469269,44.2,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,349.0307,55.8520178971313,44.3,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,352.1955,56.0606502939634,44.4,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,355.9028,55.8818244441677,44.5,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,340.8022,56.0109771930437,44.6,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,333.8397,56.1600099282261,44.7,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,345.2329,56.4083888652479,44.8,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
3,350.9295,56.3785823182115,44.9,236.428943198285,"ISO 12103-1, A3 Medium Test Dust"
4,0,45.5725851112312,0.1,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,0,68.6431985877997,0.2,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,0,76.572460127715,0.3,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,0,79.3332852890117,0.4,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,0,79.6685333037469,0.5,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,0,79.8662466514095,0.6,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,0,80.1327389546016,0.7,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,0,79.9092247821205,0.8,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,0,79.7631014621016,0.9,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,0.994647,79.9951926655358,1,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,0.994647,79.9865923905963,1.1,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,2.260561,80.2960628244994,1.2,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,0.994647,80.2100949410842,1.3,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,0.4521123,80.3046514774457,1.4,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,2.260561,80.0983494768368,1.5,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,3.436053,80.2702736216742,1.6,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,16.00477,80.4421977665115,1.7,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,12.29745,80.3390525772036,1.8,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,7.957176,80.8978031424267,1.9,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,9.22309,80.5883327085236,2,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,7.324219,81.026749156553,2.1,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,7.324219,80.8462247367762,2.2,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,7.957176,80.3734304329752,2.3,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,7.324219,80.3992196358005,2.4,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,7.324219,80.8032466060651,2.5,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,5.425347,80.28746254956,2.6,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,5.425347,80.2702736216742,2.7,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,7.505064,80.5969329834631,2.8,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,7.505064,81.0860204839144,2.9,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,7.505064,81.3481157213745,3,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,7.414641,80.8376244618367,3.1,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,6.23915,80.4164085636862,3.2,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,5.696614,80.3218520273247,3.3,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,5.606192,80.5195653749873,3.4,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,5.425347,80.5711437806378,3.5,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,4.340278,80.6915011418178,3.6,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,5.606192,80.5711437806378,3.7,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,4.340278,80.7688571283004,3.8,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,4.340278,81.2381978094108,3.9,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,6.23915,80.7258789975894,4,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,5.606192,80.7344792725288,4.1,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,3.707321,80.4593983163905,4.2,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,5.606192,80.6829008668783,4.3,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,3.707321,80.4679869693368,4.4,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,4.340278,80.7516682004146,4.5,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,4.340278,81.0009599537277,4.6,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,3.707321,80.9837710258419,4.7,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,5.606192,80.5625435056983,4.8,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,5.606192,80.7086900697036,4.9,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,6.23915,80.4851875192157,5,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,9.403935,80.1069497517763,5.1,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,6.23915,80.657111664053,5.2,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,4.4307,80.2358841439094,5.3,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,5.425347,80.9493815480772,5.4,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,5.606192,80.1327389546016,5.5,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,5.063657,80.2358841439094,5.6,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,3.707321,80.8290358088904,5.7,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,3.707321,80.3648417800289,5.8,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,4.701968,80.5281656499268,5.9,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,5.606192,80.2616733467347,6,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,5.606192,80.6915011418178,6.1,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,6.23915,80.5969329834631,6.2,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,6.23915,80.1671168103731,6.3,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,7.505064,80.2186952160236,6.4,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,6.23915,80.3648417800289,6.5,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,7.505064,80.3390525772036,6.6,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,5.606192,80.2530846937884,6.7,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,7.505064,80.6915011418178,6.8,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,6.23915,80.3906309828541,6.9,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,6.23915,80.4851875192157,7,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,6.23915,80.4679869693368,7.1,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,7.505064,80.8032466060651,7.2,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,7.505064,80.8118352590114,7.3,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,15.73351,80.8806025925477,7.4,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,12.56872,81.2635626021154,7.5,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,10.66985,80.1585281574268,7.6,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,8.138021,80.8978031424267,7.7,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,8.138021,80.1155384047226,7.8,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,8.138021,81.0352908985052,7.9,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,11.30281,80.5625435056983,8,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,8.138021,80.1413276075479,8.1,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,4.340278,79.3504742168975,8.2,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,3.797743,80.6227221862883,8.3,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,5.967882,81.2381978094108,8.4,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,8.047599,80.5883327085236,8.5,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,7.505064,80.7688571283004,8.6,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,7.505064,80.5281656499268,8.7,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,8.770978,80.5023764471015,8.8,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,7.957176,80.9321926201914,8.9,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,6.23915,80.717290344643,9,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,7.505064,80.8978031424267,9.1,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,11.30281,81.0521969500645,9.2,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,12.83999,80.9837710258419,9.3,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,12.56872,81.2804686536747,9.4,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,14.46759,80.7430679254751,9.5,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,10.66985,79.9608031877711,9.6,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,10.66985,80.5281656499268,9.7,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,11.30281,80.5969329834631,9.8,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,10.66985,80.3906309828541,9.9,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,9.403935,81.2804686536747,10,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,7.505064,80.966570475963,10.1,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,6.691262,80.7086900697036,10.2,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,6.510417,80.5969329834631,10.3,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,7.505064,80.7086900697036,10.4,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,9.403935,80.5797440555773,10.5,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,10.57943,80.3562298830963,10.6,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,11.12196,80.4679869693368,10.7,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,10.66985,81.2297390682655,10.8,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
4,8.138021,80.5367543028731,10.9,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
